order_id,customer_id,city,food_category,order_value,time_of_day,order_date,order_status,delivery_time_mins,rating,revenue_category,is_completed
ORD02521,CUST0227,Chicago,Breakfast,49.82,Morning,8/20/2024,Completed,65,1.9,High,1
ORD02522,CUST0070,Dallas,Chinese,63.49,Afternoon,5/2/2024,Completed,49,2.1,Medium,1
ORD02523,CUST0137,Seattle,Breakfast,81.71,Afternoon,5/17/2024,Completed,71,3.8,High,1
ORD02524,CUST0458,Dallas,Pizza,64.32,Late Night,6/13/2024,Completed,31,1.5,High,1
ORD02525,CUST0231,New York,Breakfast,69.45,Afternoon,8/28/2024,Completed,27,4.2,High,1
ORD02526,CUST0221,Chicago,Burgers,28.27,Afternoon,10/18/2024,Completed,47,2.3,High,1
ORD02527,CUST0087,Seattle,Sushi,38.98,Afternoon,5/3/2024,Completed,30,4.4,Medium,1
ORD02528,CUST0100,New York,Desserts,35.41,Late Night,5/29/2024,Completed,37,2.7,Medium,1
ORD02529,CUST0139,Chicago,Breakfast,26.11,Evening,3/18/2024,Cancelled,60,4.7,Medium,0
ORD02530,CUST0388,Atlanta,Salads,35.92,Morning,9/9/2024,Completed,53,1.2,Medium,1
ORD02531,CUST0006,New York,Breakfast,21.55,Late Night,10/3/2024,Refunded,47,2.2,Medium,0
ORD02532,CUST0017,Dallas,Salads,27.41,Evening,6/20/2024,Completed,33,3.9,Low,1
ORD02533,CUST0049,Chicago,Pizza,21.8,Morning,12/16/2024,Completed,62,1,Medium,1
ORD02534,CUST0331,Houston,Chinese,89.17,Evening,9/24/2024,Cancelled,55,1.3,Low,0
ORD02535,CUST0214,Los Angeles,Breakfast,50.31,Late Night,9/29/2024,Refunded,41,2.9,High,0
ORD02536,CUST0377,New York,Burgers,69.9,Evening,2/24/2024,Cancelled,35,4.6,Medium,0
ORD02537,CUST0216,Miami,Chinese,63.28,Late Night,8/19/2024,Completed,21,4,High,1
ORD02538,CUST0131,Los Angeles,Salads,14.99,Evening,4/28/2024,Completed,69,2.7,High,1
ORD02539,CUST0356,Seattle,Salads,54.74,Evening,12/13/2024,Completed,29,1.8,Low,1
ORD02540,CUST0495,Chicago,Desserts,46.87,Late Night,1/18/2024,Completed,49,3.8,Medium,1
ORD02541,CUST0134,Chicago,Burgers,72.97,Evening,5/17/2024,Completed,35,2,Medium,1
ORD02542,CUST0344,Miami,Pizza,62.1,Evening,8/7/2024,Completed,39,2.3,High,1
ORD02543,CUST0338,Houston,Sushi,34.01,Morning,7/15/2024,Completed,47,4.6,High,1
ORD02544,CUST0361,Dallas,Breakfast,42.74,Morning,4/26/2024,Completed,17,2,Medium,1
ORD02545,CUST0252,Miami,Salads,13.9,Morning,9/19/2024,Refunded,59,3.6,Medium,0
ORD02546,CUST0379,New York,Chinese,73.89,Morning,12/30/2024,Completed,28,3,Low,1
ORD02547,CUST0486,Houston,Chinese,39.59,Afternoon,6/26/2024,Completed,58,1.7,High,1
ORD02548,CUST0199,Dallas,Salads,68.46,Afternoon,4/1/2024,Completed,60,3.3,Medium,1
ORD02549,CUST0303,Miami,Desserts,47.15,Late Night,5/28/2024,Cancelled,39,5,High,0
ORD02550,CUST0449,Seattle,Chinese,63.31,Late Night,4/15/2024,Completed,29,2.1,Medium,1
ORD02551,CUST0137,New York,Mexican,30.48,Late Night,7/6/2024,Completed,58,3.6,High,1
ORD02552,CUST0442,New York,Mexican,72.94,Evening,10/22/2024,Completed,38,3.1,Medium,1
ORD02553,CUST0488,Dallas,Breakfast,19.2,Morning,4/9/2024,Refunded,23,3.3,High,0
ORD02554,CUST0072,Houston,Desserts,84.04,Late Night,3/7/2024,Completed,41,1.4,Low,1
ORD02555,CUST0103,Chicago,Chinese,62.37,Morning,12/2/2024,Completed,68,4,High,1
ORD02556,CUST0048,Chicago,Mexican,10.71,Late Night,3/8/2024,Refunded,45,1.7,High,0
ORD02557,CUST0426,Los Angeles,Breakfast,64.88,Afternoon,4/24/2024,Cancelled,38,1.3,Low,0
ORD02558,CUST0334,Seattle,Burgers,29.87,Afternoon,2/28/2024,Cancelled,34,2.5,High,0
ORD02559,CUST0396,Seattle,Chinese,54.45,Afternoon,11/22/2024,Completed,20,1.5,Medium,1
ORD02560,CUST0105,Los Angeles,Mexican,60.88,Late Night,6/4/2024,Completed,38,1.8,Medium,1
ORD02561,CUST0050,Dallas,Mexican,11.3,Afternoon,1/29/2024,Completed,23,3.5,High,1
ORD02562,CUST0391,Houston,Burgers,53.09,Afternoon,10/17/2024,Completed,53,1.8,Low,1
ORD02563,CUST0445,Houston,Breakfast,63.53,Afternoon,11/3/2024,Cancelled,25,4.6,Medium,0
ORD02564,CUST0488,New York,Breakfast,89.89,Late Night,12/23/2024,Completed,48,4.1,High,1
ORD02565,CUST0203,Los Angeles,Pizza,83.89,Morning,2/12/2024,Completed,38,3.1,High,1
ORD02566,CUST0481,New York,Pizza,21.73,Morning,2/9/2024,Cancelled,19,1.6,High,0
ORD02567,CUST0178,New York,Chinese,22.77,Morning,6/18/2024,Completed,17,2.2,Low,1
ORD02568,CUST0468,Chicago,Breakfast,23.67,Morning,3/11/2024,Completed,74,1.2,Low,1
ORD02569,CUST0349,Dallas,Desserts,24.41,Afternoon,9/10/2024,Cancelled,44,4.2,Low,0
ORD02570,CUST0412,Miami,Salads,64.81,Morning,10/14/2024,Completed,72,3.2,Low,1
ORD02571,CUST0313,Houston,Desserts,71.73,Late Night,5/7/2024,Completed,69,4.3,High,1
ORD02572,CUST0073,Miami,Salads,35.68,Afternoon,5/2/2024,Completed,24,4.6,High,1
ORD02573,CUST0098,New York,Pizza,81.93,Morning,6/17/2024,Cancelled,26,1.4,Medium,0
ORD02574,CUST0420,Houston,Desserts,16.89,Morning,2/4/2024,Completed,34,2.8,High,1
ORD02575,CUST0326,Los Angeles,Breakfast,13.07,Evening,11/4/2024,Completed,29,3.1,Low,1
ORD02576,CUST0290,Houston,Burgers,75.89,Evening,8/5/2024,Completed,70,1.9,Low,1
ORD02577,CUST0475,Dallas,Pizza,16.38,Afternoon,3/6/2024,Completed,23,2.6,High,1
ORD02578,CUST0064,Los Angeles,Mexican,44.62,Afternoon,11/21/2024,Completed,60,1.7,Low,1
ORD02579,CUST0011,Seattle,Sushi,88.77,Afternoon,4/30/2024,Cancelled,74,4.8,Medium,0
ORD02580,CUST0253,New York,Desserts,32.08,Evening,12/26/2024,Cancelled,19,1.7,High,0
ORD02581,CUST0077,New York,Desserts,72.38,Afternoon,9/1/2024,Completed,37,4.2,Medium,1
ORD02582,CUST0216,Chicago,Pizza,70.27,Morning,5/19/2024,Completed,48,4.8,High,1
ORD02583,CUST0306,Miami,Mexican,65.32,Afternoon,4/16/2024,Completed,59,4.2,High,1
ORD02584,CUST0464,Atlanta,Pizza,32.21,Morning,5/30/2024,Refunded,44,3.3,High,0
ORD02585,CUST0224,Atlanta,Breakfast,25.66,Morning,4/25/2024,Refunded,50,1.6,Medium,0
ORD02586,CUST0173,Los Angeles,Mexican,63.19,Afternoon,9/16/2024,Completed,18,4.7,Medium,1
ORD02587,CUST0439,Chicago,Salads,76.31,Evening,3/17/2024,Completed,64,4.6,High,1
ORD02588,CUST0192,Seattle,Sushi,41.75,Morning,12/27/2024,Completed,58,4.5,High,1
ORD02589,CUST0278,Seattle,Sushi,20.92,Late Night,5/20/2024,Completed,71,1.9,Medium,1
ORD02590,CUST0023,Los Angeles,Mexican,78.25,Evening,7/9/2024,Completed,17,1.1,Low,1
ORD02591,CUST0147,Atlanta,Sushi,70.03,Evening,9/8/2024,Refunded,60,4.1,High,0
ORD02592,CUST0067,Dallas,Mexican,53.72,Late Night,1/21/2024,Completed,51,2.8,High,1
ORD02593,CUST0211,Seattle,Salads,53.07,Morning,10/22/2024,Refunded,39,2.5,Medium,0
ORD02594,CUST0274,Chicago,Pizza,25.55,Late Night,12/23/2024,Completed,34,2.1,Medium,1
ORD02595,CUST0122,Atlanta,Breakfast,10.67,Morning,1/2/2024,Cancelled,61,1.7,Medium,0
ORD02596,CUST0481,Dallas,Mexican,34.64,Morning,7/1/2024,Completed,30,2.6,Low,1
ORD02597,CUST0200,Chicago,Burgers,14.68,Late Night,6/24/2024,Completed,51,3.7,Medium,1
ORD02598,CUST0048,Houston,Salads,35.33,Morning,4/25/2024,Completed,49,3.9,Low,1
ORD02599,CUST0252,New York,Desserts,13.9,Evening,8/23/2024,Completed,75,4.1,Medium,1
ORD02600,CUST0184,Los Angeles,Salads,68.79,Late Night,5/10/2024,Completed,16,2.6,Low,1
ORD02601,CUST0305,Miami,Mexican,86.14,Late Night,2/15/2024,Cancelled,54,4.2,High,0
ORD02602,CUST0097,Atlanta,Mexican,58.47,Morning,1/1/2024,Refunded,73,4.2,High,0
ORD02603,CUST0124,Dallas,Mexican,81.47,Morning,3/26/2024,Refunded,22,3.5,High,0
ORD02604,CUST0229,Atlanta,Desserts,77.58,Late Night,11/14/2024,Completed,32,3,High,1
ORD02605,CUST0241,Atlanta,Salads,54.98,Evening,12/3/2024,Cancelled,65,2.5,High,0
ORD02606,CUST0214,Atlanta,Sushi,87.99,Afternoon,1/27/2024,Cancelled,74,1.6,Medium,0
ORD02607,CUST0095,Houston,Mexican,19.98,Late Night,9/21/2024,Completed,21,1.1,High,1
ORD02608,CUST0354,Houston,Salads,23.63,Late Night,8/12/2024,Refunded,21,1.3,Low,0
ORD02609,CUST0220,Dallas,Breakfast,74.47,Evening,11/18/2024,Completed,65,3.4,Low,1
ORD02610,CUST0194,Los Angeles,Burgers,65.52,Evening,2/29/2024,Completed,20,2,High,1
ORD02611,CUST0236,Houston,Pizza,76.09,Evening,1/22/2024,Refunded,61,1.4,High,0
ORD02612,CUST0165,Dallas,Pizza,75.72,Afternoon,2/19/2024,Completed,66,2.3,High,1
ORD02613,CUST0410,Atlanta,Pizza,52.48,Morning,5/12/2024,Completed,18,4.7,High,1
ORD02614,CUST0269,Chicago,Salads,73.35,Evening,7/21/2024,Refunded,19,2.6,Medium,0
ORD02615,CUST0371,Chicago,Desserts,11.15,Evening,11/5/2024,Completed,47,2.7,High,1
ORD02616,CUST0127,Miami,Sushi,51.45,Evening,6/1/2024,Refunded,19,4,Low,0
ORD02617,CUST0104,Miami,Mexican,87.65,Afternoon,7/8/2024,Completed,55,2.6,Medium,1
ORD02618,CUST0037,Los Angeles,Chinese,35.77,Late Night,8/25/2024,Completed,37,3.1,High,1
ORD02619,CUST0249,Houston,Mexican,42.05,Afternoon,11/8/2024,Cancelled,51,4,Medium,0
ORD02620,CUST0273,Los Angeles,Chinese,71.39,Morning,11/7/2024,Refunded,67,4.9,Medium,0
ORD02621,CUST0351,Miami,Burgers,18.12,Evening,7/14/2024,Completed,42,2.3,High,1
ORD02622,CUST0441,Houston,Mexican,52.36,Afternoon,7/12/2024,Completed,60,3.1,Low,1
ORD02623,CUST0308,Miami,Mexican,9.62,Late Night,10/29/2024,Refunded,46,2.9,Medium,0
ORD02624,CUST0186,Los Angeles,Mexican,78.05,Late Night,10/30/2024,Cancelled,31,2.4,Low,0
ORD02625,CUST0116,Seattle,Sushi,27.5,Late Night,1/3/2024,Completed,49,3.9,High,1
ORD02626,CUST0048,Atlanta,Desserts,86.24,Evening,12/1/2024,Completed,62,3.2,Medium,1
ORD02627,CUST0273,Chicago,Salads,52.77,Morning,9/4/2024,Cancelled,38,4.3,High,0
ORD02628,CUST0407,Chicago,Sushi,33.41,Morning,9/25/2024,Completed,28,2,Medium,1
ORD02629,CUST0432,Atlanta,Burgers,60.93,Late Night,3/8/2024,Refunded,67,3.3,Medium,0
ORD02630,CUST0336,Atlanta,Mexican,69.31,Afternoon,4/26/2024,Cancelled,24,4.4,High,0
ORD02631,CUST0471,Atlanta,Pizza,65.98,Afternoon,3/16/2024,Completed,45,1.5,High,1
ORD02632,CUST0406,Miami,Chinese,21.35,Evening,11/16/2024,Refunded,15,3,High,0
ORD02633,CUST0064,Miami,Chinese,88.61,Late Night,1/23/2024,Completed,70,3.5,Low,1
ORD02634,CUST0109,Los Angeles,Mexican,19.78,Evening,2/14/2024,Cancelled,44,4.2,High,0
ORD02635,CUST0370,New York,Chinese,33.87,Afternoon,5/23/2024,Cancelled,52,2.5,Low,0
ORD02636,CUST0369,Chicago,Sushi,48.68,Evening,12/13/2024,Cancelled,53,2.1,Medium,0
ORD02637,CUST0108,Los Angeles,Sushi,9.56,Late Night,7/23/2024,Completed,16,3.6,Medium,1
ORD02638,CUST0337,Los Angeles,Pizza,12.05,Afternoon,8/10/2024,Refunded,17,3,Low,0
ORD02639,CUST0399,Miami,Chinese,24.13,Evening,9/30/2024,Refunded,69,2.2,Low,0
ORD02640,CUST0442,Los Angeles,Pizza,71.94,Afternoon,3/17/2024,Completed,74,1.3,Low,1
ORD02641,CUST0346,New York,Burgers,76.64,Evening,7/2/2024,Cancelled,73,3.1,High,0
ORD02642,CUST0334,Houston,Burgers,82.98,Late Night,6/18/2024,Completed,58,2.9,High,1
ORD02643,CUST0239,New York,Salads,20.62,Afternoon,7/10/2024,Cancelled,63,4.7,High,0
ORD02644,CUST0375,Atlanta,Sushi,64.76,Late Night,8/27/2024,Completed,34,3,Low,1
ORD02645,CUST0466,Chicago,Breakfast,31.52,Morning,3/11/2024,Completed,32,4.8,High,1
ORD02646,CUST0457,Dallas,Burgers,45.57,Evening,6/4/2024,Completed,28,4.6,Medium,1
ORD02647,CUST0233,Seattle,Sushi,42.32,Evening,6/15/2024,Completed,67,2.4,Medium,1
ORD02648,CUST0060,Seattle,Desserts,45.85,Afternoon,10/31/2024,Cancelled,48,2.8,Medium,0
ORD02649,CUST0220,Chicago,Desserts,59.48,Afternoon,12/23/2024,Completed,64,2.8,Medium,1
ORD02650,CUST0136,Houston,Breakfast,78.45,Morning,8/10/2024,Completed,27,3.2,High,1
ORD02651,CUST0125,Miami,Mexican,13.5,Afternoon,1/8/2024,Completed,21,1.9,High,1
ORD02652,CUST0408,Miami,Desserts,39.21,Evening,11/5/2024,Completed,62,4.4,Low,1
ORD02653,CUST0417,Chicago,Pizza,55.84,Late Night,2/18/2024,Refunded,20,4,Medium,0
ORD02654,CUST0351,Seattle,Chinese,36.75,Late Night,5/3/2024,Cancelled,49,3.5,High,0
ORD02655,CUST0459,Houston,Sushi,43.62,Afternoon,2/24/2024,Completed,39,2.6,Medium,1
ORD02656,CUST0202,Dallas,Sushi,66.9,Morning,10/28/2024,Completed,49,2,Medium,1
ORD02657,CUST0056,Miami,Sushi,10.73,Morning,7/27/2024,Completed,44,3.8,High,1
ORD02658,CUST0377,Los Angeles,Breakfast,76.63,Afternoon,6/22/2024,Completed,52,4.8,Low,1
ORD02659,CUST0171,Los Angeles,Sushi,81.18,Morning,9/28/2024,Completed,50,2.1,High,1
ORD02660,CUST0213,Houston,Chinese,29.79,Morning,7/1/2024,Refunded,19,3.4,High,0
ORD02661,CUST0112,New York,Breakfast,23.51,Late Night,7/30/2024,Cancelled,47,3.8,Medium,0
ORD02662,CUST0249,Atlanta,Pizza,30.76,Evening,7/16/2024,Completed,18,2.8,Low,1
ORD02663,CUST0033,Seattle,Salads,48.19,Morning,11/27/2024,Completed,70,1.1,Medium,1
ORD02664,CUST0331,Seattle,Pizza,24.61,Afternoon,4/10/2024,Refunded,23,4.2,Medium,0
ORD02665,CUST0486,Seattle,Pizza,67.48,Evening,7/12/2024,Cancelled,37,4.8,Low,0
ORD02666,CUST0274,Dallas,Salads,38.9,Afternoon,5/5/2024,Cancelled,57,1.1,High,0
ORD02667,CUST0317,Atlanta,Burgers,62.88,Evening,9/25/2024,Refunded,36,3.1,Medium,0
ORD02668,CUST0313,Atlanta,Salads,28.33,Afternoon,2/4/2024,Completed,53,1,High,1
ORD02669,CUST0279,New York,Burgers,30.7,Afternoon,10/5/2024,Cancelled,38,1.1,Medium,0
ORD02670,CUST0047,Miami,Pizza,79.39,Late Night,5/1/2024,Completed,26,2.1,Medium,1
ORD02671,CUST0158,New York,Pizza,80.69,Late Night,6/8/2024,Completed,57,4.4,High,1
ORD02672,CUST0270,New York,Burgers,68.01,Morning,5/4/2024,Cancelled,36,2.8,High,0
ORD02673,CUST0304,Chicago,Salads,72.4,Morning,7/23/2024,Completed,17,1.4,High,1
ORD02674,CUST0183,Dallas,Sushi,37.36,Evening,9/23/2024,Completed,18,4.5,High,1
ORD02675,CUST0124,Seattle,Mexican,29.41,Evening,6/23/2024,Completed,40,2,Medium,1
ORD02676,CUST0204,Atlanta,Salads,72,Late Night,10/16/2024,Completed,59,1.2,Medium,1
ORD02677,CUST0233,New York,Mexican,29.56,Evening,9/1/2024,Completed,29,3.8,High,1
ORD02678,CUST0462,Houston,Burgers,52.02,Afternoon,6/10/2024,Cancelled,47,1.6,Medium,0
ORD02679,CUST0376,Houston,Sushi,19.76,Late Night,12/8/2024,Completed,48,1.1,Medium,1
ORD02680,CUST0035,Chicago,Pizza,32.89,Afternoon,7/10/2024,Refunded,41,4.6,Low,0
ORD02681,CUST0177,New York,Breakfast,20.65,Afternoon,11/3/2024,Completed,67,2.3,Medium,1
ORD02682,CUST0352,Los Angeles,Pizza,61.63,Late Night,12/17/2024,Completed,46,3.1,Low,1
ORD02683,CUST0454,Los Angeles,Burgers,77.38,Afternoon,4/29/2024,Refunded,44,4.2,High,0
ORD02684,CUST0082,Chicago,Breakfast,33.51,Afternoon,3/27/2024,Refunded,60,1,High,0
ORD02685,CUST0155,Dallas,Burgers,33.09,Afternoon,8/16/2024,Completed,74,3.3,Medium,1
ORD02686,CUST0237,Chicago,Burgers,55.91,Evening,5/9/2024,Refunded,41,2.8,Medium,0
ORD02687,CUST0466,Houston,Pizza,43.48,Late Night,8/24/2024,Completed,16,4,High,1
ORD02688,CUST0039,Atlanta,Breakfast,62.69,Evening,12/24/2024,Completed,50,4,Medium,1
ORD02689,CUST0061,Atlanta,Pizza,57.04,Afternoon,1/7/2024,Completed,73,4.8,High,1
ORD02690,CUST0257,Los Angeles,Breakfast,47.25,Afternoon,12/25/2024,Completed,73,1.7,High,1
ORD02691,CUST0026,Los Angeles,Mexican,67.45,Evening,3/5/2024,Completed,35,4.8,Medium,1
ORD02692,CUST0327,Chicago,Desserts,44.4,Evening,6/16/2024,Refunded,29,2.7,High,0
ORD02693,CUST0354,Dallas,Pizza,12.23,Late Night,5/27/2024,Refunded,61,4.6,Medium,0
ORD02694,CUST0028,Dallas,Breakfast,59.22,Afternoon,9/8/2024,Completed,15,1.1,Low,1
ORD02695,CUST0183,New York,Salads,13.18,Evening,10/25/2024,Refunded,23,3.8,High,0
ORD02696,CUST0171,Los Angeles,Chinese,54.37,Morning,8/18/2024,Cancelled,63,1.8,Low,0
ORD02697,CUST0211,Houston,Chinese,44.42,Evening,9/26/2024,Completed,39,3.9,Medium,1
ORD02698,CUST0276,Los Angeles,Pizza,37.38,Late Night,9/20/2024,Completed,20,4.3,Medium,1
ORD02699,CUST0453,Atlanta,Breakfast,22.96,Evening,7/13/2024,Completed,49,1.4,Medium,1
ORD02700,CUST0148,Los Angeles,Mexican,62.62,Late Night,7/23/2024,Completed,22,2.9,Low,1
ORD02701,CUST0337,Atlanta,Pizza,59.22,Late Night,6/2/2024,Completed,68,2.1,High,1
ORD02702,CUST0153,New York,Mexican,78.81,Morning,8/29/2024,Completed,58,4.1,High,1
ORD02703,CUST0409,Miami,Salads,51.19,Afternoon,2/11/2024,Completed,69,3.1,High,1
ORD02704,CUST0304,Dallas,Sushi,49.72,Late Night,6/30/2024,Completed,54,2.1,Medium,1
ORD02705,CUST0123,Seattle,Chinese,70.79,Late Night,4/15/2024,Cancelled,62,1.5,Medium,0
ORD02706,CUST0370,Atlanta,Mexican,82.83,Morning,9/10/2024,Completed,61,3.2,High,1
ORD02707,CUST0195,Chicago,Burgers,89.72,Late Night,9/17/2024,Completed,71,4.3,High,1
ORD02708,CUST0047,Dallas,Burgers,33.19,Morning,2/19/2024,Refunded,68,2.8,High,0
ORD02709,CUST0276,New York,Mexican,37.79,Evening,5/24/2024,Completed,73,4.3,Medium,1
ORD02710,CUST0249,Chicago,Pizza,17.2,Late Night,2/28/2024,Refunded,23,1.5,Medium,0
ORD02711,CUST0300,Los Angeles,Mexican,29.78,Late Night,7/28/2024,Completed,74,3.9,Low,1
ORD02712,CUST0244,New York,Breakfast,72.41,Afternoon,1/4/2024,Completed,22,3.6,Medium,1
ORD02713,CUST0251,Seattle,Chinese,67.25,Late Night,9/13/2024,Completed,61,4.8,High,1
ORD02714,CUST0381,Houston,Breakfast,33.07,Afternoon,9/30/2024,Completed,35,2.7,High,1
ORD02715,CUST0037,Atlanta,Pizza,27.49,Evening,1/9/2024,Completed,59,1.2,Medium,1
ORD02716,CUST0175,New York,Desserts,32.4,Evening,8/15/2024,Refunded,49,3.4,Medium,0
ORD02717,CUST0266,Houston,Chinese,53.21,Morning,7/5/2024,Cancelled,25,4.1,Medium,0
ORD02718,CUST0065,Dallas,Burgers,28.13,Morning,12/4/2024,Cancelled,65,2.5,Medium,0
ORD02719,CUST0039,Chicago,Salads,76.32,Morning,7/13/2024,Refunded,34,3.1,Medium,0
ORD02720,CUST0226,New York,Burgers,53.02,Morning,7/2/2024,Completed,56,2.4,High,1
ORD02721,CUST0291,Chicago,Sushi,77.6,Evening,11/3/2024,Completed,60,1.8,Medium,1
ORD02722,CUST0457,Chicago,Pizza,39.32,Evening,3/26/2024,Completed,62,1.5,High,1
ORD02723,CUST0220,Dallas,Salads,40.96,Evening,1/15/2024,Refunded,33,5,Medium,0
ORD02724,CUST0316,Houston,Desserts,61.09,Afternoon,1/15/2024,Cancelled,56,2.9,Medium,0
ORD02725,CUST0435,Miami,Chinese,66.19,Morning,5/18/2024,Completed,26,3.2,High,1
ORD02726,CUST0317,Miami,Salads,29.66,Late Night,10/27/2024,Completed,35,3.8,High,1
ORD02727,CUST0373,Miami,Pizza,53.08,Afternoon,10/28/2024,Refunded,32,4.5,Medium,0
ORD02728,CUST0010,Dallas,Breakfast,79.05,Late Night,7/19/2024,Completed,33,2.3,Medium,1
ORD02729,CUST0297,Houston,Desserts,88.75,Afternoon,2/20/2024,Refunded,33,2,High,0
ORD02730,CUST0385,Atlanta,Pizza,64.82,Evening,10/30/2024,Completed,56,4.8,High,1
ORD02731,CUST0275,Seattle,Mexican,24.69,Late Night,11/29/2024,Completed,74,3.1,High,1
ORD02732,CUST0437,Atlanta,Burgers,40.9,Morning,8/31/2024,Refunded,31,1.9,Low,0
ORD02733,CUST0275,Miami,Pizza,85.76,Morning,9/5/2024,Completed,57,1.3,Medium,1
ORD02734,CUST0258,Los Angeles,Burgers,11.44,Morning,3/27/2024,Completed,23,3.3,High,1
ORD02735,CUST0093,Atlanta,Sushi,26.92,Afternoon,5/18/2024,Refunded,47,1.8,Low,0
ORD02736,CUST0139,Los Angeles,Mexican,85.17,Late Night,3/6/2024,Refunded,65,1.2,Medium,0
ORD02737,CUST0223,Seattle,Chinese,27.24,Morning,11/6/2024,Refunded,51,1.2,High,0
ORD02738,CUST0480,Los Angeles,Breakfast,49.57,Afternoon,6/11/2024,Completed,47,5,Medium,1
ORD02739,CUST0272,Miami,Chinese,64.04,Evening,12/21/2024,Completed,35,4,Medium,1
ORD02740,CUST0448,Seattle,Chinese,42.99,Late Night,1/10/2024,Cancelled,56,2.2,High,0
ORD02741,CUST0124,Miami,Desserts,46.16,Evening,1/9/2024,Cancelled,59,4.7,Medium,0
ORD02742,CUST0169,Houston,Burgers,85.44,Evening,11/16/2024,Completed,66,4.2,Medium,1
ORD02743,CUST0291,Atlanta,Breakfast,71.32,Morning,6/16/2024,Cancelled,21,1.8,High,0
ORD02744,CUST0185,Miami,Chinese,83.93,Afternoon,2/19/2024,Cancelled,39,2.7,High,0
ORD02745,CUST0435,Miami,Chinese,12.56,Morning,9/21/2024,Cancelled,33,1,High,0
ORD02746,CUST0422,Los Angeles,Salads,10.6,Evening,8/22/2024,Cancelled,44,2.4,Low,0
ORD02747,CUST0343,Los Angeles,Chinese,78.56,Afternoon,9/15/2024,Completed,56,2.6,Low,1
ORD02748,CUST0068,Miami,Breakfast,74.89,Late Night,10/26/2024,Cancelled,34,3.6,High,0
ORD02749,CUST0143,Houston,Breakfast,11.55,Morning,9/10/2024,Completed,34,1.2,High,1
ORD02750,CUST0486,New York,Salads,70.6,Evening,6/18/2024,Completed,47,2.4,Low,1
ORD02751,CUST0257,Los Angeles,Burgers,41.57,Late Night,11/23/2024,Completed,43,1.5,High,1
ORD02752,CUST0028,Los Angeles,Breakfast,13.22,Late Night,4/20/2024,Completed,17,1.3,Medium,1
ORD02753,CUST0449,Seattle,Sushi,60.26,Afternoon,4/27/2024,Completed,43,4.9,Low,1
ORD02754,CUST0297,Dallas,Sushi,84.07,Morning,9/28/2024,Completed,17,4.5,High,1
ORD02755,CUST0442,Los Angeles,Sushi,50.87,Afternoon,12/30/2024,Completed,54,1.4,High,1
ORD02756,CUST0120,Dallas,Breakfast,75.98,Late Night,3/1/2024,Completed,64,2.6,Medium,1
ORD02757,CUST0272,New York,Desserts,11.79,Afternoon,5/24/2024,Completed,75,1.7,High,1
ORD02758,CUST0285,Houston,Chinese,82.63,Evening,12/14/2024,Completed,56,3.2,Low,1
ORD02759,CUST0339,New York,Burgers,27.34,Morning,12/15/2024,Cancelled,55,1.7,High,0
ORD02760,CUST0487,Dallas,Mexican,86.47,Late Night,4/28/2024,Cancelled,68,1,Medium,0
ORD02761,CUST0001,New York,Chinese,72.62,Evening,8/10/2024,Completed,53,2.9,High,1
ORD02762,CUST0254,Houston,Salads,67,Late Night,4/27/2024,Cancelled,34,4.8,High,0
ORD02763,CUST0297,Houston,Mexican,83.08,Morning,1/14/2024,Completed,20,5,High,1
ORD02764,CUST0026,Atlanta,Mexican,19.43,Late Night,11/22/2024,Completed,48,4.1,High,1
ORD02765,CUST0465,Seattle,Mexican,55.55,Late Night,1/4/2024,Cancelled,49,1.9,Low,0
ORD02766,CUST0182,Seattle,Desserts,71.52,Late Night,8/5/2024,Completed,19,4.7,High,1
ORD02767,CUST0341,New York,Breakfast,14.15,Late Night,2/15/2024,Completed,41,2.7,High,1
ORD02768,CUST0424,Los Angeles,Burgers,38.79,Afternoon,10/2/2024,Completed,39,1.3,Low,1
ORD02769,CUST0056,Chicago,Pizza,10.47,Afternoon,4/7/2024,Cancelled,54,3.3,Medium,0
ORD02770,CUST0340,Seattle,Sushi,61.38,Morning,2/2/2024,Completed,15,2.3,Low,1
ORD02771,CUST0428,Chicago,Sushi,51.24,Evening,8/27/2024,Refunded,63,1.6,High,0
ORD02772,CUST0170,Chicago,Desserts,73.39,Morning,8/4/2024,Refunded,54,1.9,Medium,0
ORD02773,CUST0439,Dallas,Chinese,28.85,Evening,5/11/2024,Completed,37,4.1,High,1
ORD02774,CUST0216,Los Angeles,Sushi,43.28,Evening,4/6/2024,Completed,56,2.8,Medium,1
ORD02775,CUST0243,Seattle,Breakfast,46.8,Late Night,1/12/2024,Completed,58,4.3,Medium,1
ORD02776,CUST0407,Atlanta,Salads,29.53,Late Night,8/5/2024,Refunded,50,2.2,Medium,0
ORD02777,CUST0177,Los Angeles,Salads,88.47,Late Night,10/10/2024,Completed,56,4.3,Medium,1
ORD02778,CUST0251,Los Angeles,Salads,57.7,Late Night,3/8/2024,Completed,61,1.3,High,1
ORD02779,CUST0143,Chicago,Pizza,61.12,Late Night,9/20/2024,Completed,33,1.9,High,1
ORD02780,CUST0186,Seattle,Chinese,73.1,Evening,7/30/2024,Completed,27,4.9,High,1
ORD02781,CUST0057,New York,Mexican,61.45,Morning,8/21/2024,Completed,22,2.7,High,1
ORD02782,CUST0142,Houston,Pizza,78.54,Late Night,5/18/2024,Refunded,35,4.7,High,0
ORD02783,CUST0195,Chicago,Mexican,28.35,Morning,10/24/2024,Completed,38,4.9,High,1
